#VELOCITY:     AVE_POFV:     PROGR_AVE_POFV:        ERROR:
     3.11127  0.00925926  0.00365728   0.0169352
     3.29983           0  0.00188254   0.0105815
     3.48839           0   0.0010957  0.00824689
     3.67696           0 0.000384486  0.00493839
     3.86552           0 0.000483489  0.00634542
     4.05408           0  0.00050518  0.00757883
     4.24264           0 0.000129694  0.00389177
      4.4312           0 5.20591e-05  0.00281583
     4.61976           0 1.59933e-05 0.000964841
     4.80833           0 6.02176e-06 0.000355404
     4.99689           0 6.15126e-06 0.000329688
     5.18545           0 5.95701e-06 0.000386586
     5.37401           0 2.78425e-06 0.000154117
     5.56257           0   3.367e-06 0.000244266
   0.0942809 0.000315467 0.000335458 0.000118986
    0.282843  0.00731481   0.0193638   0.0418846
    0.471405        0.02   0.0472235   0.0548654
    0.659966   0.0909259   0.0839119   0.0679393
    0.848528    0.125185    0.107054   0.0746611
     1.03709    0.144352    0.122641   0.0791579
     1.22565    0.131204    0.129368   0.0882405
     1.41421    0.162037    0.120956   0.0833559
     1.60278    0.109352    0.103242   0.0725627
     1.79134   0.0686111   0.0845693   0.0660695
      1.9799   0.0599074   0.0623022   0.0603979
     2.16846   0.0259259   0.0438897   0.0465762
     2.35702   0.0146296   0.0285083   0.0376243
     2.54558  0.00583333   0.0168687   0.0289039
     2.73415   0.0221296   0.0102185   0.0230336
     2.92271           0  0.00657886   0.0241526
     3.11127  0.00518519  0.00365835   0.0169238
     3.29983  0.00407407  0.00188407   0.0105754
     3.48839           0  0.00109493  0.00824154
     3.67696           0 0.000384217  0.00493503
     3.86552           0 0.000483151  0.00634109
     4.05408           0 0.000504827  0.00757363
     4.24264           0 0.000129604  0.00388906
      4.4312           0 5.20227e-05  0.00281386
     4.61976           0 1.59821e-05 0.000964167
     4.80833           0 6.01755e-06 0.000355156
     4.99689           0 6.14696e-06 0.000329458
     5.18545           0 5.95284e-06 0.000386316
     5.37401           0 2.78231e-06  0.00015401
     5.56257           0 3.36465e-06 0.000244096
   0.0942809 0.000317177 0.000335445 0.000118911
    0.282843  0.00268519   0.0193522   0.0418742
    0.471405   0.0114815   0.0471985   0.0548933
    0.659966    0.107685   0.0839285   0.0679155
    0.848528    0.117963    0.107061   0.0746135
     1.03709     0.10963    0.122632   0.0791087
     1.22565    0.159167    0.129389   0.0882075
     1.41421    0.176852    0.120995   0.0834042
     1.60278    0.101667    0.103241   0.0725121
     1.79134    0.094537   0.0845762   0.0660276
      1.9799   0.0518519   0.0622949   0.0603609
     2.16846   0.0201852   0.0438731   0.0465779
     2.35702  0.00851852   0.0284943   0.0376282
     2.54558  0.00537037   0.0168607   0.0288968
     2.73415   0.0222222   0.0102269   0.0230353
     2.92271           0  0.00657427   0.0241408
     3.11127           0  0.00365579   0.0169142
     3.29983  0.00925926  0.00188923   0.0105827
     3.48839           0  0.00109417   0.0082362
     3.67696           0 0.000383949  0.00493167
     3.86552           0 0.000482813  0.00633677
     4.05408           0 0.000504474  0.00756844
     4.24264           0 0.000129513  0.00388636
      4.4312           0 5.19863e-05   0.0028119
     4.61976           0 1.59709e-05 0.000963495
     4.80833           0 6.01335e-06 0.000354908
     4.99689           0 6.14267e-06 0.000329228
     5.18545           0 5.94869e-06 0.000386047
     5.37401           0 2.78036e-06 0.000153902
     5.56257           0  3.3623e-06 0.000243925
   0.0942809 0.000316102 0.000335432 0.000118837
    0.282843  0.00888889   0.0193449   0.0418524
    0.471405    0.047037   0.0471984    0.054855
    0.659966    0.101759   0.0839409   0.0678814
    0.848528    0.123241    0.107072   0.0745714
     1.03709    0.113704    0.122626   0.0790563
     1.22565    0.121204    0.129383   0.0881481
     1.41421      0.1475    0.121014     0.08337
     1.60278    0.132315    0.103261   0.0724946
     1.79134   0.0602778   0.0845593   0.0660069
      1.9799   0.0568519   0.0622911   0.0603202
     2.16846   0.0386111   0.0438694   0.0465471
     2.35702  0.00777778   0.0284799   0.0376343
     2.54558   0.0123148   0.0168575   0.0288786
     2.73415   0.0181481   0.0102324    0.023027
     2.92271           0  0.00656968   0.0241291
     3.11127           0  0.00365324   0.0169046
     3.29983  0.00925926  0.00189437   0.0105899
     3.48839           0  0.00109341  0.00823086
     3.67696           0 0.000383681  0.00492831
     3.86552           0 0.000482477  0.00633245
     4.05408           0 0.000504122  0.00756326
     4.24264           0 0.000129423  0.00388366
      4.4312           0 5.19501e-05  0.00280994
     4.61976           0 1.59598e-05 0.000962823
     4.80833           0 6.00915e-06 0.000354661
     4.99689           0 6.13838e-06 0.000328999
     5.18545           0 5.94453e-06 0.000385778
     5.37401           0 2.77842e-06 0.000153795
     5.56257           0 3.35995e-06 0.000243755
   0.0942809 0.000318726  0.00033542  0.00011876
    0.282843   0.0277778   0.0193508    0.041828
    0.471405   0.0460185   0.0471976   0.0548168
    0.659966    0.072037   0.0839326     0.06784
    0.848528    0.130833    0.107089   0.0745409
     1.03709    0.106759    0.122615   0.0790102
     1.22565    0.150185    0.129398   0.0881005
     1.41421    0.143611    0.121029   0.0833292
     1.60278    0.103704    0.103261    0.072444
     1.79134   0.0786111   0.0845551   0.0659624
      1.9799    0.060463   0.0622898   0.0602783
     2.16846   0.0110185   0.0438465   0.0465804
     2.35702    0.010463   0.0284673   0.0376325
     2.54558   0.0180556   0.0168584   0.0288586
     2.73415   0.0216667   0.0102404    0.023027
     2.92271  0.00638889  0.00656955   0.0241123
     3.11127           0  0.00365069   0.0168951
     3.29983  0.00925926   0.0018995    0.010597
     3.48839           0  0.00109264  0.00822554
     3.67696           0 0.000383413  0.00492496
     3.86552           0  0.00048214  0.00632814
     4.05408           0 0.000503771  0.00755808
     4.24264           0 0.000129333  0.00388096
      4.4312           0 5.19138e-05  0.00280799
     4.61976           0 1.59487e-05 0.000962152
     4.80833           0 6.00496e-06 0.000354414
     4.99689           0  6.1341e-06  0.00032877
     5.18545           0 5.94039e-06 0.000385509
     5.37401           0 2.77649e-06 0.000153688
     5.56257           0 3.35761e-06 0.000243585
   0.0942809 0.000331054 0.000335417 0.000118678
    0.282843   0.0212037    0.019352   0.0417991
    0.471405   0.0487963   0.0471987   0.0547787
    0.659966   0.0828704   0.0839319   0.0677927
    0.848528   0.0919444    0.107078   0.0744977
     1.03709    0.134074    0.122623   0.0789599
     1.22565    0.125648    0.129395   0.0880396
     1.41421      0.1325    0.121037   0.0832756
     1.60278    0.130926    0.103281   0.0724235
     1.79134   0.0930556    0.084561   0.0659196
      1.9799   0.0392593   0.0622738   0.0602612
     2.16846   0.0237037   0.0438325   0.0465726
     2.35702   0.0219444   0.0284628   0.0376095
     2.54558   0.0214815   0.0168616   0.0288406
     2.73415   0.0223148   0.0102488   0.0230289
     2.92271           0  0.00656498   0.0241005
     3.11127           0  0.00364815   0.0168855
     3.29983  0.00925926  0.00190463   0.0106041
     3.48839           0  0.00109188  0.00822021
     3.67696           0 0.000383146  0.00492161
     3.86552           0 0.000481804  0.00632384
     4.05408           0  0.00050342   0.0075529
     4.24264           0 0.000129242  0.00387827
      4.4312           0 5.18777e-05  0.00280603
     4.61976           0 1.59375e-05 0.000961483
     4.80833           0 6.00077e-06 0.000354167
     4.99689           0 6.12982e-06 0.000328541
     5.18545           0 5.93625e-06 0.000385241
     5.37401           0 2.77455e-06 0.000153581
     5.56257           0 3.35527e-06 0.000243416
   0.0942809  0.00033402 0.000335416 0.000118595
    0.282843      0.0125   0.0193473   0.0417732
    0.471405   0.0425926   0.0471955   0.0547417
    0.659966    0.109537   0.0839497   0.0677729
    0.848528    0.107315    0.107079   0.0744458
     1.03709    0.130926    0.122628   0.0789074
     1.22565    0.133426    0.129398   0.0879788
     1.41421    0.125926    0.121041   0.0832184
     1.60278    0.117963    0.103291   0.0723814
     1.79134   0.0606481   0.0845444   0.0658982
      1.9799      0.0475   0.0622635   0.0602295
     2.16846   0.0246296   0.0438191   0.0465625
     2.35702   0.0137963   0.0284526   0.0375995
     2.54558   0.0206481   0.0168642   0.0288219
     2.73415   0.0306481    0.010263   0.0230639
     2.92271   0.0115741  0.00656846   0.0240867
     3.11127           0  0.00364561    0.016876
     3.29983  0.00925926  0.00190975   0.0106111
     3.48839           0  0.00109112   0.0082149
     3.67696           0 0.000382879  0.00491827
     3.86552           0 0.000481469  0.00631954
     4.05408           0 0.000503069  0.00754774
     4.24264           0 0.000129152  0.00387558
      4.4312           0 5.18415e-05  0.00280408
     4.61976           0 1.59264e-05 0.000960814
     4.80833           0  5.9966e-06 0.000353921
     4.99689           0 6.12555e-06 0.000328313
     5.18545           0 5.93212e-06 0.000384973
     5.37401           0 2.77262e-06 0.000153474
     5.56257           0 3.35294e-06 0.000243246
   0.0942809 0.000349978 0.000335426 0.000118518
    0.282843   0.0190741   0.0193471   0.0417441
    0.471405   0.0224074   0.0471782   0.0547353
    0.659966   0.0831481   0.0839491   0.0677257
    0.848528   0.0927778    0.107069   0.0744018
     1.03709     0.13037    0.122634   0.0788546
     1.22565    0.148056    0.129411   0.0879288
     1.41421    0.125185    0.121044   0.0831611
     1.60278    0.131944    0.103311   0.0723631
     1.79134   0.0818519   0.0845425   0.0658526
      1.9799   0.0500926    0.062255   0.0601945
     2.16846   0.0374074   0.0438147   0.0465326
     2.35702   0.0262037    0.028451   0.0375737
     2.54558   0.0124074   0.0168611   0.0288038
     2.73415   0.0112963   0.0102637    0.023048
     2.92271   0.0108333  0.00657143   0.0240721
     3.11127  0.00768519  0.00364842    0.016867
     3.29983  0.00925926  0.00191487   0.0106181
     3.48839           0  0.00109036  0.00820959
     3.67696           0 0.000382613  0.00491493
     3.86552           0 0.000481134  0.00631524
     4.05408           0 0.000502719  0.00754258
     4.24264           0 0.000129063  0.00387289
      4.4312           0 5.18055e-05  0.00280213
     4.61976           0 1.59154e-05 0.000960146
     4.80833           0 5.99242e-06 0.000353675
     4.99689           0 6.12129e-06 0.000328084
     5.18545           0 5.92799e-06 0.000384705
     5.37401           0 2.77069e-06 0.000153367
     5.56257           0  3.3506e-06 0.000243077
   0.0942809   0.0003653 0.000335447 0.000118457
    0.282843  0.00824074   0.0193394   0.0417234
    0.471405   0.0196296   0.0471591   0.0547363
    0.659966    0.092037   0.0839548   0.0676814
    0.848528    0.113148    0.107073   0.0743514
     1.03709    0.127963    0.122637   0.0788008
     1.22565    0.140556    0.129418   0.0878716
     1.41421   0.0993519    0.121028   0.0831192
     1.60278   0.0994444    0.103308   0.0723134
     1.79134    0.113981    0.084563   0.0658439
      1.9799   0.0514815   0.0622475   0.0601581
     2.16846   0.0423148   0.0438136   0.0465004
     2.35702      0.0275   0.0284503   0.0375476
     2.54558   0.0203704   0.0168636    0.028785
     2.73415   0.0173148   0.0102686    0.023038
     2.92271    0.012037  0.00657523   0.0240588
     3.11127  0.00537037  0.00364962   0.0168558
     3.29983  0.00925926  0.00191998    0.010625
     3.48839           0   0.0010896  0.00820429
     3.67696           0 0.000382347   0.0049116
     3.86552           0 0.000480799  0.00631095
     4.05408           0  0.00050237  0.00753743
     4.24264           0 0.000128973  0.00387021
      4.4312           0 5.17694e-05  0.00280019
     4.61976           0 1.59043e-05 0.000959479
     4.80833           0 5.98826e-06 0.000353429
     4.99689           0 6.11703e-06 0.000327857
     5.18545           0 5.92387e-06 0.000384438
     5.37401           0 2.76876e-06 0.000153261
     5.56257           0 3.34827e-06 0.000242908
   0.0942809 0.000351506 0.000335458 0.000118381
    0.282843   0.0123148   0.0193345   0.0416978
    0.471405   0.0344444   0.0471502   0.0547066
    0.659966   0.0882407   0.0839577   0.0676351
    0.848528    0.106111    0.107072   0.0742998
     1.03709    0.111204     0.12263   0.0787507
     1.22565    0.138981    0.129425   0.0878135
     1.41421    0.119815    0.121028   0.0830615
     1.60278     0.10037    0.103306   0.0722634
     1.79134    0.100093   0.0845738   0.0658085
      1.9799   0.0531481   0.0622412   0.0601201
     2.16846      0.0575   0.0438231   0.0464794
     2.35702   0.0227778   0.0284464   0.0375239
     2.54558  0.00935185   0.0168584   0.0287705
     2.73415   0.0238889   0.0102781   0.0230447
     2.92271  0.00611111  0.00657491   0.0240421
     3.11127  0.00148148  0.00364811   0.0168448
     3.29983  0.00925926  0.00192508   0.0106319
     3.48839           0  0.00108885    0.008199
     3.67696           0 0.000382081  0.00490827
     3.86552           0 0.000480465  0.00630667
     4.05408           0  0.00050202  0.00753229
     4.24264           0 0.000128883  0.00386754
      4.4312           0 5.17335e-05  0.00279824
     4.61976           0 1.58932e-05 0.000958813
     4.80833           0 5.98409e-06 0.000353184
     4.99689           0 6.11278e-06 0.000327629
     5.18545           0 5.91975e-06 0.000384171
     5.37401           0 2.76684e-06 0.000153155
     5.56257           0 3.34594e-06  0.00024274
   0.0942809 0.000375005 0.000335486 0.000118335
    0.282843   0.0103704   0.0193283   0.0416742
    0.471405    0.027963   0.0471369   0.0546875
    0.659966   0.0873148   0.0839601   0.0675886
    0.848528   0.0937037    0.107063   0.0742549
     1.03709       0.125    0.122631   0.0786962
     1.22565     0.14463    0.129436   0.0877599
     1.41421        0.12    0.121027   0.0830038
     1.60278   0.0971296    0.103302   0.0722147
     1.79134   0.0902778   0.0845777   0.0657642
      1.9799   0.0742593   0.0622495   0.0600852
     2.16846    0.029537   0.0438132   0.0464595
     2.35702   0.0197222   0.0284403   0.0375036
     2.54558   0.0189815   0.0168598    0.028751
     2.73415   0.0283333   0.0102906   0.0230684
     2.92271  0.00287037  0.00657234    0.024027
     3.11127      0.0025  0.00364731   0.0168334
     3.29983   0.0169444  0.00193551    0.010684
     3.48839  0.00583333  0.00109214  0.00820102
     3.67696 0.000740741  0.00038233  0.00490493
     3.86552           0 0.000480131  0.00630239
     4.05408           0 0.000501672  0.00752715
     4.24264           0 0.000128794  0.00386486
      4.4312           0 5.16975e-05   0.0027963
     4.61976           0 1.58822e-05 0.000958148
     4.80833           0 5.97994e-06 0.000352939
     4.99689           0 6.10854e-06 0.000327402
     5.18545           0 5.91564e-06 0.000383904
     5.37401           0 2.76492e-06 0.000153048
     5.56257           0 3.34362e-06 0.000242571
   0.0942809 0.000354687 0.000335499 0.000118262
    0.282843   0.0210185   0.0193294   0.0416455
    0.471405   0.0406481   0.0471324   0.0546517
    0.659966   0.0830556   0.0839594   0.0675417
    0.848528    0.105278    0.107062   0.0742035
     1.03709    0.123148    0.122632   0.0786416
     1.22565    0.148611    0.129449   0.0877107
     1.41421    0.103056    0.121014   0.0829572
     1.60278    0.100741      0.1033   0.0721649
     1.79134      0.0875   0.0845798   0.0657189
      1.9799   0.0482407   0.0622398   0.0600526
     2.16846   0.0294444   0.0438032   0.0464397
     2.35702   0.0276852   0.0284398   0.0374776
     2.54558   0.0200926   0.0168621   0.0287321
     2.73415   0.0249074   0.0103008   0.0230784
     2.92271    0.012963  0.00657677   0.0240151
     3.11127  0.00583333  0.00364883   0.0168225
     3.29983   0.0126852  0.00194297   0.0107069
     3.48839           0  0.00109138  0.00819574
     3.67696           0 0.000382065  0.00490161
     3.86552           0 0.000479798  0.00629812
     4.05408           0 0.000501324  0.00752202
     4.24264           0 0.000128704  0.00386219
      4.4312           0 5.16617e-05  0.00279436
     4.61976           0 1.58712e-05 0.000957484
     4.80833           0 5.97579e-06 0.000352694
     4.99689           0  6.1043e-06 0.000327175
     5.18545           0 5.91153e-06 0.000383638
     5.37401           0   2.763e-06 0.000152942
     5.56257           0  3.3413e-06 0.000242403
   0.0942809 0.000347503 0.000335507 0.000118184
    0.282843   0.0217593   0.0193311    0.041617
    0.471405   0.0436111     0.04713   0.0546144
    0.659966    0.100741   0.0839711   0.0675066
    0.848528    0.103333    0.107059   0.0741526
     1.03709    0.109907    0.122623   0.0785928
     1.22565    0.159444     0.12947   0.0876787
     1.41421    0.114722     0.12101    0.082901
     1.60278   0.0886111     0.10329   0.0721232
     1.79134   0.0617593   0.0845639   0.0656956
      1.9799   0.0490741   0.0622307   0.0600191
     2.16846   0.0290741    0.043793   0.0464206
     2.35702   0.0287963   0.0284401   0.0374516
     2.54558   0.0253704    0.016868   0.0287192
     2.73415   0.0348148   0.0103178   0.0231353
     2.92271   0.0127778  0.00658107    0.024003
     3.11127  0.00111111  0.00364707   0.0168119
     3.29983  0.00925926  0.00194804   0.0107135
     3.48839           0  0.00109063  0.00819046
     3.67696           0   0.0003818   0.0048983
     3.86552           0 0.000479465  0.00629386
     4.05408           0 0.000500976   0.0075169
     4.24264           0 0.000128615  0.00385953
      4.4312           0 5.16258e-05  0.00279243
     4.61976           0 1.58602e-05 0.000956821
     4.80833           0 5.97164e-06  0.00035245
     4.99689           0 6.10007e-06 0.000326948
     5.18545           0 5.90743e-06 0.000383372
     5.37401           0 2.76108e-06 0.000152836
     5.56257           0 3.33898e-06 0.000242235
   0.0942809 0.000344432 0.000335514 0.000118104
    0.282843  0.00657407   0.0193223   0.0415991
    0.471405   0.0249074   0.0471146   0.0546019
    0.659966    0.104722   0.0839855   0.0674777
    0.848528    0.110463    0.107061   0.0741017
     1.03709    0.146759    0.122639   0.0785591
     1.22565    0.134259    0.129473   0.0876187
     1.41421    0.123889    0.121012   0.0828438
     1.60278   0.0908333    0.103281   0.0720793
     1.79134   0.0791667   0.0845602   0.0656513
      1.9799   0.0486111   0.0622213   0.0599861
     2.16846   0.0352778   0.0437871   0.0463928
     2.35702   0.0273148   0.0284393   0.0374258
     2.54558   0.0233333   0.0168724   0.0287034
     2.73415   0.0173148   0.0103226   0.0231252
     2.92271   0.0164815  0.00658793   0.0239978
     3.11127           0  0.00364454   0.0168024
     3.29983  0.00925926  0.00195311   0.0107201
     3.48839           0  0.00108987   0.0081852
     3.67696           0 0.000381535  0.00489498
     3.86552           0 0.000479133   0.0062896
     4.05408           0 0.000500629  0.00751178
     4.24264           0 0.000128526  0.00385686
      4.4312           0 5.15901e-05   0.0027905
     4.61976           0 1.58492e-05 0.000956158
     4.80833           0 5.96751e-06 0.000352206
     4.99689           0 6.09584e-06 0.000326722
     5.18545           0 5.90334e-06 0.000383107
     5.37401           0 2.75917e-06 0.000152731
     5.56257           0 3.33667e-06 0.000242067
   0.0942809     0.00034 0.000335517 0.000118022
    0.282843    0.014537    0.019319   0.0415718
    0.471405   0.0297222   0.0471025   0.0545796
    0.659966    0.090463   0.0839899   0.0674327
    0.848528    0.135093    0.107081     0.07408
     1.03709    0.151852     0.12266   0.0785351
     1.22565    0.132593    0.129475   0.0875583
     1.41421    0.101481    0.120999   0.0827993
     1.60278   0.0724074     0.10326   0.0720663
     1.79134   0.0605556   0.0845436   0.0656304
      1.9799   0.0680556   0.0622253   0.0599462
     2.16846   0.0572222   0.0437964   0.0463716
     2.35702   0.0387963   0.0284464   0.0374079
     2.54558       0.015   0.0168712   0.0286838
     2.73415   0.0137037    0.010325   0.0231106
     2.92271  0.00925926  0.00658978    0.023982
     3.11127           0  0.00364202    0.016793
     3.29983  0.00925926  0.00195817   0.0107266
     3.48839           0  0.00108912  0.00817993
     3.67696           0 0.000381271  0.00489168
     3.86552           0 0.000478801  0.00628535
     4.05408           0 0.000500282  0.00750667
     4.24264           0 0.000128437   0.0038542
      4.4312           0 5.15543e-05  0.00278857
     4.61976           0 1.58382e-05 0.000955497
     4.80833           0 5.96337e-06 0.000351962
     4.99689           0 6.09162e-06 0.000326496
     5.18545           0 5.89925e-06 0.000382842
     5.37401           0 2.75726e-06 0.000152625
     5.56257           0 3.33436e-06   0.0002419
   0.0942809 0.000325065 0.000335509 0.000117943
    0.282843   0.0125926   0.0193143   0.0415461
    0.471405   0.0423148   0.0470992    0.054543
    0.659966   0.0782407    0.083986   0.0673874
    0.848528    0.142407    0.107105   0.0740758
     1.03709    0.130648    0.122665    0.078483
     1.22565      0.1275    0.129474   0.0874978
     1.41421    0.130278    0.121005   0.0827449
     1.60278   0.0855556    0.103247   0.0720286
     1.79134   0.0752778   0.0845372   0.0655886
      1.9799   0.0786111   0.0622366   0.0599172
     2.16846   0.0371296   0.0437918   0.0463422
     2.35702   0.0194444   0.0284402    0.037388
     2.54558  0.00675926   0.0168642   0.0286739
     2.73415   0.0162963   0.0103291   0.0230989
     2.92271   0.0037037  0.00658779   0.0239664
     3.11127  0.00296296  0.00364155   0.0167815
     3.29983  0.00925926  0.00196322    0.010733
     3.48839           0  0.00108836  0.00817468
     3.67696           0 0.000381007  0.00488838
     3.86552           0  0.00047847   0.0062811
     4.05408           0 0.000499936  0.00750157
     4.24264           0 0.000128348  0.00385155
      4.4312           0 5.15186e-05  0.00278664
     4.61976           0 1.58272e-05 0.000954836
     4.80833           0 5.95925e-06 0.000351719
     4.99689           0  6.0874e-06 0.000326271
     5.18545           0 5.89517e-06 0.000382577
     5.37401           0 2.75535e-06 0.000152519
     5.56257           0 3.33205e-06 0.000241732
   0.0942809 0.000339869 0.000335512 0.000117862
    0.282843   0.0109259   0.0193085   0.0415221
    0.471405   0.0472222   0.0470993   0.0545053
    0.659966   0.0757407   0.0839803   0.0673436
    0.848528    0.106111    0.107105   0.0740246
     1.03709    0.104352    0.122653   0.0784407
     1.22565    0.152963     0.12949   0.0874549
     1.41421    0.148241    0.121024   0.0827127
     1.60278   0.0972222    0.103243   0.0719802
     1.79134   0.0769444   0.0845319   0.0655457
      1.9799   0.0751852   0.0622456   0.0598836
     2.16846   0.0328704   0.0437843   0.0463173
     2.35702   0.0230556   0.0284365   0.0373643
     2.54558   0.0181481    0.016865   0.0286543
     2.73415   0.0152778   0.0103325   0.0230859
     2.92271  0.00546296  0.00658701   0.0239499
     3.11127  0.00101852  0.00363973    0.016771
     3.29983  0.00925926  0.00196826   0.0107394
     3.48839           0  0.00108761  0.00816943
     3.67696           0 0.000380744  0.00488508
     3.86552           0 0.000478139  0.00627686
     4.05408           0  0.00049959  0.00749648
     4.24264           0 0.000128259   0.0038489
      4.4312           0  5.1483e-05  0.00278472
     4.61976           0 1.58163e-05 0.000954177
     4.80833           0 5.95513e-06 0.000351476
     4.99689           0 6.08319e-06 0.000326045
     5.18545           0 5.89109e-06 0.000382313
     5.37401           0 2.75345e-06 0.000152414
     5.56257           0 3.32975e-06 0.000241565
   0.0942809 0.000343592 0.000335518 0.000117782
    0.282843   0.0161111   0.0193063   0.0414941
    0.471405   0.0472222   0.0470994   0.0544676
    0.659966   0.0603704   0.0839639   0.0673201
    0.848528   0.0952778    0.107096   0.0739787
     1.03709    0.146574    0.122669   0.0784068
     1.22565     0.15713    0.129509   0.0874188
     1.41421    0.133981    0.121033   0.0826612
     1.60278   0.0742593    0.103223    0.071963
     1.79134    0.069537   0.0845216   0.0655099
      1.9799   0.0669444   0.0622488   0.0598432
     2.16846   0.0474074   0.0437868   0.0462861
     2.35702   0.0252778   0.0284343   0.0373392
     2.54558   0.0187037   0.0168663   0.0286348
     2.73415   0.0172222   0.0103373   0.0230757
     2.92271  0.00546296  0.00658623   0.0239335
     3.11127  0.00361111  0.00363971   0.0167594
     3.29983  0.00925926   0.0019733   0.0107458
     3.48839           0  0.00108686  0.00816419
     3.67696           0 0.000380481  0.00488178
     3.86552           0 0.000477808  0.00627262
     4.05408           0 0.000499245  0.00749139
     4.24264           0 0.000128171  0.00384625
      4.4312           0 5.14474e-05  0.00278279
     4.61976           0 1.58054e-05 0.000953518
     4.80833           0 5.95101e-06 0.000351233
     4.99689           0 6.07899e-06  0.00032582
     5.18545           0 5.88702e-06 0.000382049
     5.37401           0 2.75154e-06 0.000152309
     5.56257           0 3.32745e-06 0.000241399
   0.0942809 0.000336069 0.000335518 0.000117701
    0.282843   0.0206481   0.0193072   0.0414656
    0.471405   0.0358333   0.0470916   0.0544365
    0.659966   0.0766667   0.0839589   0.0672758
    0.848528    0.112593      0.1071   0.0739287
     1.03709    0.133519    0.122677   0.0783568
     1.22565        0.13     0.12951   0.0873584
     1.41421        0.11    0.121025   0.0826082
     1.60278    0.117407    0.103233    0.071921
     1.79134   0.0996296    0.084532   0.0654744
      1.9799   0.0455556   0.0622373   0.0598148
     2.16846   0.0588889   0.0437972   0.0462678
     2.35702   0.0181481   0.0284272   0.0373213
     2.54558  0.00722222   0.0168597    0.028624
     2.73415   0.0176852   0.0103424   0.0230662
     2.92271  0.00574074  0.00658565   0.0239171
     3.11127           0   0.0036372     0.01675
     3.29983  0.00925926  0.00197834   0.0107521
     3.48839           0  0.00108611  0.00815895
     3.67696           0 0.000380218   0.0048785
     3.86552           0 0.000477479  0.00626839
     4.05408           0   0.0004989  0.00748631
     4.24264           0 0.000128082   0.0038436
      4.4312           0 5.14119e-05  0.00278087
     4.61976           0 1.57945e-05  0.00095286
     4.80833           0  5.9469e-06 0.000350991
     4.99689           0 6.07479e-06 0.000325596
     5.18545           0 5.88295e-06 0.000381785
     5.37401           0 2.74964e-06 0.000152204
     5.56257           0 3.32515e-06 0.000241232
   0.0942809 0.000355281 0.000335532 0.000117629
    0.282843   0.0135185   0.0193032   0.0414392
    0.471405   0.0251852   0.0470765   0.0544234
    0.659966        0.11   0.0839769   0.0672574
    0.848528   0.0812037    0.107082   0.0739029
     1.03709    0.117407    0.122673   0.0783037
     1.22565    0.132222    0.129511   0.0872984
     1.41421    0.107222    0.121016   0.0825576
     1.60278    0.117222    0.103243    0.071879
     1.79134    0.105093   0.0845462   0.0654471
      1.9799   0.0639815   0.0622385   0.0597737
     2.16846   0.0446296   0.0437978   0.0462359
     2.35702   0.0264815   0.0284259   0.0372959
     2.54558   0.0222222   0.0168634   0.0286071
     2.73415       0.015   0.0103456   0.0230529
     2.92271   0.0037963  0.00658372   0.0239015
     3.11127  0.00296296  0.00363674   0.0167386
     3.29983  0.00925926  0.00198336   0.0107583
     3.48839           0  0.00108536  0.00815372
     3.67696           0 0.000379956  0.00487521
     3.86552           0 0.000477149  0.00626416
     4.05408           0 0.000498556  0.00748123
     4.24264           0 0.000127994  0.00384096
      4.4312           0 5.13764e-05  0.00277896
     4.61976           0 1.57836e-05 0.000952203
     4.80833           0  5.9428e-06 0.000350749
     4.99689           0  6.0706e-06 0.000325371
     5.18545           0 5.87889e-06 0.000381522
     5.37401           0 2.74774e-06 0.000152099
     5.56257           0 3.32285e-06 0.000241066
   0.0942809 0.000346499  0.00033554  0.00011755
    0.282843   0.0116667    0.019298   0.0414145
    0.471405   0.0200926   0.0470579    0.054423
    0.659966   0.0923148   0.0839826   0.0672139
    0.848528    0.103333     0.10708   0.0738525
     1.03709    0.116667    0.122669    0.078251
     1.22565    0.143981    0.129521   0.0872448
     1.41421    0.122778    0.121017   0.0825008
     1.60278    0.117037    0.103252   0.0718367
     1.79134   0.0859259   0.0845471   0.0654021
      1.9799   0.0597222   0.0622368   0.0597328
     2.16846   0.0502778   0.0438022   0.0462066
     2.35702   0.0265741   0.0284246   0.0372704
     2.54558  0.00722222   0.0168567   0.0285964
     2.73415   0.0157407   0.0103493   0.0230405
     2.92271  0.00768519  0.00658448   0.0238851
     3.11127  0.00185185   0.0036355   0.0167275
     3.29983  0.00925926  0.00198838   0.0107646
     3.48839           0  0.00108461   0.0081485
     3.67696           0 0.000379693  0.00487193
     3.86552           0  0.00047682  0.00625994
     4.05408           0 0.000498212  0.00747617
     4.24264           0 0.000127905  0.00383833
      4.4312           0  5.1341e-05  0.00277704
     4.61976           0 1.57727e-05 0.000951547
     4.80833           0  5.9387e-06 0.000350507
     4.99689           0 6.06641e-06 0.000325147
     5.18545           0 5.87484e-06 0.000381259
     5.37401           0 2.74585e-06 0.000151994
     5.56257           0 3.32056e-06   0.0002409
   0.0942809 0.000345787 0.000335547 0.000117472
    0.282843   0.0401852   0.0193124   0.0414151
    0.471405       0.035   0.0470495   0.0543928
    0.659966   0.0821296   0.0839814   0.0671677
    0.848528   0.0916667    0.107069   0.0738105
     1.03709    0.146759    0.122685   0.0782176
     1.22565   0.0991667    0.129501   0.0872139
     1.41421      0.1125    0.121011   0.0824463
     1.60278    0.105185    0.103254   0.0717874
     1.79134   0.0977778   0.0845562   0.0653644
